antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'High Hours', 'Anxiety_Present', 'Depression_Present'})",frozenset({'Improve'}),0.23369565217391305,0.7472826086956522,0.19157608695652173,0.819767441860465,1.0969978858350948,1.0,0.01693939035916822,1.4021739130434772,0.11538654997233526,0.2426850258175559,0.2868217054263561,0.5380655391120507
frozenset({'Pop'}),frozenset({'Anxiety_Present'}),0.15489130434782608,0.7595108695652174,0.12635869565217392,0.8157894736842106,1.074098484135204,1.0,0.008717066398865797,1.305512422360249,0.08163053625142631,0.1603448275862069,0.2340172465060961,0.49107899444496755
"frozenset({'High Hours', 'Improve'})",frozenset({'Anxiety_Present'}),0.29347826086956524,0.7595108695652174,0.23777173913043478,0.8101851851851851,1.066719671370834,1.0,0.014871810018903558,1.2669671261930004,0.08852747252747233,0.29166666666666663,0.2107135383971539,0.5616221095872258
"frozenset({'High Hours', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.28940217391304346,0.6222826086956522,0.23369565217391305,0.807511737089202,1.2976607827459665,1.0,0.05360571242911155,1.9622879109225884,0.3228022588821203,0.34468937875751504,0.4903907859627793,0.5915287943087931
"frozenset({'High Hours', 'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.23777173913043478,0.6222826086956522,0.19157608695652173,0.8057142857142857,1.294772301933874,1.0,0.04361486885633267,1.9441336317135547,0.2986814325988292,0.2865853658536585,0.48563206577595064,0.5567872738615096
"frozenset({'High Hours', 'Depression_Present'})",frozenset({'Improve'}),0.24864130434782608,0.7472826086956522,0.1983695652173913,0.7978142076502732,1.0676204669647291,1.0,0.0125642426748582,1.2499265569917741,0.08429735688275641,0.24872231686541738,0.19995299371290895,0.5316343765524093
frozenset({'Improve'}),frozenset({'Anxiety_Present'}),0.7472826086956522,0.7595108695652174,0.59375,0.7945454545454546,1.0461278256627093,1.0,0.02618073605860105,1.1705223162754905,0.17447897443468366,0.650297619047619,0.14568053415511042,0.7881492925678972
"frozenset({'Rock', 'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.1453804347826087,0.6222826086956522,0.11548913043478261,0.794392523364486,1.2765783781577764,1.0,0.02502141422495273,1.8370800395256912,0.25351164313102015,0.1770833333333333,0.455657903583675,0.48999102150757046
frozenset({'High Hours'}),frozenset({'Improve'}),0.3695652173913043,0.7472826086956522,0.29347826086956524,0.7941176470588237,1.062673796791444,1.0,0.017308601134215507,1.2274844720496902,0.09355044699872288,0.3564356435643565,0.18532574320050657,0.5934224598930482
"frozenset({'Depression_Absent', 'Anxiety_Present'})",frozenset({'Improve'}),0.1956521739130435,0.7472826086956522,0.15353260869565216,0.7847222222222221,1.05010101010101,1.0,0.007325141776937605,1.17391304347826,0.059315953121262754,0.19449225473321857,0.1481481481481475,0.49508838383838377
"frozenset({'Low-Medium', 'Improve'})",frozenset({'Anxiety_Present'}),0.453804347826087,0.7595108695652174,0.35597826086956524,0.784431137724551,1.0328109434083532,1.0,0.011308926039697575,1.115602355072464,0.05816338156545533,0.41521394611727414,0.10362326195067519,0.6265626171628121
frozenset({'High Hours'}),frozenset({'Anxiety_Present'}),0.3695652173913043,0.7595108695652174,0.28940217391304346,0.7830882352941176,1.0310428285804483,1.0,0.008713374291115294,1.1086956521739129,0.04775781123522736,0.34466019417475724,0.09803921568627443,0.5820629011890981
frozenset({'Anxiety_Present'}),frozenset({'Improve'}),0.7595108695652174,0.7472826086956522,0.59375,0.7817531305903399,1.0461278256627093,1.0,0.02618073605860105,1.1579428011404134,0.18335078669407434,0.650297619047619,0.13639948448650616,0.7881492925678972
"frozenset({'Anxiety_Present', 'Depression_Present'})",frozenset({'Improve'}),0.563858695652174,0.7472826086956522,0.44021739130434784,0.7807228915662651,1.044749178532311,1.0,0.0188555942816635,1.1525023889154322,0.09820776123995224,0.5054602184087363,0.13232283974608097,0.684906900328587
frozenset({'Rock'}),frozenset({'Anxiety_Present'}),0.2554347826086957,0.7595108695652174,0.1983695652173913,0.7765957446808509,1.02249457618087,1.0,0.004364071361058569,1.0764751552795022,0.029547045295470236,0.24292845257903495,0.0710421925712218,0.5188882122330909
"frozenset({'Rock', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.1983695652173913,0.6222826086956522,0.15353260869565216,0.773972602739726,1.2437638332236645,1.0,0.030090678166351595,1.6711133069828719,0.2444877756112194,0.230142566191446,0.4015965309943825,0.5103487467847101
"frozenset({'Low-Medium', 'Rock'})",frozenset({'Anxiety_Present'}),0.16576086956521738,0.7595108695652174,0.12771739130434784,0.7704918032786887,1.014457901991261,1.0,0.0018202091209830185,1.0478454968944106,0.017083650980664236,0.16013628620102216,0.045660831712513464,0.4693246136250331
"frozenset({'High Hours', 'Depression_Present'})","frozenset({'Improve', 'Anxiety_Present'})",0.24864130434782608,0.59375,0.19157608695652173,0.7704918032786885,1.2976704055220016,1.0,0.0439453125,1.7700892857142854,0.30529798776499556,0.29436325678496866,0.4350567465321563,0.5465731327606257
"frozenset({'Low-Medium', 'Depression_Absent', 'Anxiety_Present'})",frozenset({'Improve'}),0.13994565217391305,0.7472826086956522,0.10733695652173914,0.7669902912621359,1.0263724624889672,1.0,0.0027580044896030192,1.084578804347826,0.02987581738556596,0.1376306620209059,0.07798308800501078,0.4553133274492498
frozenset({'Depression_Present'}),frozenset({'Improve'}),0.6222826086956522,0.7472826086956522,0.47690217391304346,0.7663755458515283,1.0255498213576815,1.0,0.011881202741020724,1.0817249085737501,0.0659574904179217,0.5342465753424657,0.0755505470254023,0.7022786820166732
"frozenset({'Anxiety_Absent', 'Improve'})",frozenset({'Depression_Absent'}),0.15353260869565216,0.37771739130434784,0.11684782608695653,0.7610619469026549,2.0148978162602664,1.0,0.058855889650283565,2.604367954911434,0.5950576729254545,0.28196721311475414,0.6160296788654018,0.5352072324441333
"frozenset({'Low-Medium', 'Anxiety_Present'})",frozenset({'Improve'}),0.4701086956521739,0.7472826086956522,0.35597826086956524,0.7572254335260117,1.0133053074093537,1.0,0.004674208412098313,1.0409549689440998,0.024779800352319508,0.41324921135646686,0.039343650941637456,0.6167945349448241
frozenset({'Anxiety_Absent'}),frozenset({'Depression_Absent'}),0.24048913043478262,0.37771739130434784,0.18206521739130435,0.7570621468926554,2.0043084176726413,1.0,0.09122829040642721,2.561488877654196,0.6597335326943101,0.41744548286604355,0.6096020526484593,0.619538267690932
"frozenset({'Low-Medium', 'Anxiety_Present', 'Depression_Present'})",frozenset({'Improve'}),0.33016304347826086,0.7472826086956522,0.24864130434782608,0.7530864197530864,1.007766554433221,1.0,0.001916203922495252,1.0235054347826085,0.011505337013267584,0.3,0.022965617947696686,0.5429068462401796
"frozenset({'Rock', 'Anxiety_Present', 'Depression_Present'})",frozenset({'Improve'}),0.15353260869565216,0.7472826086956522,0.11548913043478261,0.752212389380531,1.0065969428801287,1.0,0.0007568820888468886,1.0198951863354038,0.007742422811821436,0.14705882352941174,0.019507089161671015,0.4533789219629928
frozenset({'Low-Medium'}),frozenset({'Anxiety_Present'}),0.6304347826086957,0.7595108695652174,0.4701086956521739,0.7456896551724137,0.9818024797976681,1.0,-0.00871337429111535,0.9456521739130431,-0.047757811235227654,0.5110782865583455,-0.057471264367816535,0.6823260440441674
frozenset({'Pop'}),frozenset({'Improve'}),0.15489130434782608,0.7472826086956522,0.11548913043478261,0.7456140350877193,0.9977671451355661,1.0,-0.0002584475425330829,0.9934407796101947,-0.0026410111299754926,0.1468048359240069,-0.006602527824938918,0.4500797448165869
"frozenset({'Low-Medium', 'Depression_Present'})",frozenset({'Improve'}),0.3736413043478261,0.7472826086956522,0.27853260869565216,0.7454545454545454,0.9975537190082643,1.0,-0.0006830399338374482,0.992818322981366,-0.003899868247694443,0.3306451612903225,-0.007233626588465806,0.5590909090909091
frozenset({'Anxiety_Present'}),frozenset({'Depression_Present'}),0.7595108695652174,0.6222826086956522,0.563858695652174,0.7423971377459749,1.1930224746310862,1.0,0.09122829040642721,1.4662779287439611,0.6727656388264923,0.6893687707641196,0.31800105532747314,0.8242553374319395
"frozenset({'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.59375,0.6222826086956522,0.44021739130434784,0.7414187643020596,1.1914502413238337,1.0,0.07073709239130432,1.4607300884955754,0.39553656220322875,0.5674255691768826,0.31541082923135183,0.7244211725440428
"frozenset({'Rock', 'Anxiety_Present'})",frozenset({'Improve'}),0.1983695652173913,0.7472826086956522,0.1453804347826087,0.7328767123287672,0.9807222914072229,1.0,-0.0028576913988657693,0.9460702341137124,-0.023933949720152014,0.18166383701188454,-0.057003977021652684,0.46371108343711087
"frozenset({'Anxiety_Present', 'No effect'})",frozenset({'Depression_Present'}),0.14673913043478262,0.6222826086956522,0.10733695652173914,0.7314814814814814,1.1754811580139088,1.0,0.016023747637051028,1.4066716641679156,0.17495767153108105,0.162217659137577,0.28910205169197944,0.45198528222545686
"frozenset({'Low-Medium', 'Anxiety_Absent'})",frozenset({'Depression_Absent'}),0.16032608695652173,0.37771739130434784,0.11684782608695653,0.728813559322034,1.929520790147543,1.0,0.05628987476370511,2.2946671195652177,0.5737186723865433,0.27741935483870966,0.5642069424913035,0.5190830386538228
frozenset({'Low-Medium'}),frozenset({'Improve'}),0.6304347826086957,0.7472826086956522,0.453804347826087,0.7198275862068966,0.9632601880877742,1.0,-0.017308601134215507,0.9020066889632106,-0.09355044699872288,0.49117647058823527,-0.10863922877271052,0.6635501567398119
frozenset({'Pop'}),frozenset({'Low-Medium'}),0.15489130434782608,0.6304347826086957,0.11141304347826086,0.7192982456140351,1.1409558378705384,1.0,0.013764177693761814,1.3165760869565217,0.14618461297153162,0.16532258064516128,0.24045407636738905,0.4480111917725348
frozenset({'Depression_Absent'}),frozenset({'Improve'}),0.37771739130434784,0.7472826086956522,0.2703804347826087,0.7158273381294964,0.9579071288423806,1.0,-0.011881202741020835,0.8893093010456795,-0.0659574904179223,0.3163751987281399,-0.12446816740156286,0.5388227599738391
"frozenset({'Rock', 'Depression_Present'})",frozenset({'Improve'}),0.1671195652173913,0.7472826086956522,0.11956521739130435,0.7154471544715447,0.9573983739837398,1.0,-0.005320327268430999,0.8881211180124222,-0.050716221447928735,0.15042735042735042,-0.1259725500480813,0.4377235772357724
"frozenset({'Depression_Absent', 'Anxiety_Present'})",frozenset({'Low-Medium'}),0.1956521739130435,0.6304347826086957,0.13994565217391305,0.7152777777777778,1.1345785440613028,1.0,0.016599716446124763,1.297985153764581,0.14746785620572025,0.20396039603960398,0.2295751633986928,0.4686302681992337
frozenset({'Depression_Present'}),"frozenset({'Improve', 'Anxiety_Present'})",0.6222826086956522,0.59375,0.44021739130434784,0.7074235807860262,1.1914502413238335,1.0,0.07073709239130432,1.388526119402985,0.42541522337685395,0.5674255691768826,0.2798118911656029,0.7244211725440428
"frozenset({'Low-Medium', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.4701086956521739,0.6222826086956522,0.33016304347826086,0.7023121387283238,1.1286064063407124,1.0,0.03762257797731566,1.2688370620514986,0.21504695578769634,0.4331550802139037,0.2118767413814614,0.6164399121589217
"frozenset({'Depression_Absent', 'Improve', 'Anxiety_Present'})",frozenset({'Low-Medium'}),0.15353260869565216,0.6304347826086957,0.10733695652173914,0.6991150442477877,1.1089411046689046,1.0,0.010544659735349723,1.2282608695652177,0.1160574598207937,0.15863453815261044,0.18584070796460195,0.4346868324687214
"frozenset({'Low-Medium', 'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.35597826086956524,0.6222826086956522,0.24864130434782608,0.698473282442748,1.1224374145804858,1.0,0.027122223534971596,1.2526829939460644,0.1693758502224986,0.34078212290502785,0.20171343840957728,0.5490183006100202
frozenset({'No effect'}),frozenset({'Low-Medium'}),0.2296195652173913,0.6304347826086957,0.15896739130434784,0.6923076923076924,1.0981432360742707,1.0,0.01420723062381854,1.2010869565217395,0.11601019008426428,0.22674418604651167,0.16742081447963822,0.4722314323607427
"frozenset({'Rock', 'Depression_Present'})","frozenset({'Improve', 'Anxiety_Present'})",0.1671195652173913,0.59375,0.11548913043478261,0.6910569105691057,1.163885323063757,1.0,0.016261888586956527,1.3149671052631577,0.16906247001247487,0.1789473684210526,0.23952470293933706,0.4427824598612119
"frozenset({'Rock', 'Improve'})",frozenset({'Depression_Present'}),0.17391304347826086,0.6222826086956522,0.11956521739130435,0.6875,1.1048034934497817,1.0,0.011342155009451793,1.208695652173913,0.11483253588516744,0.17670682730923692,0.17266187050359702,0.4398198689956332
"frozenset({'Anxiety_Present', 'No effect'})",frozenset({'Low-Medium'}),0.14673913043478262,0.6304347826086957,0.10054347826086957,0.6851851851851851,1.086845466155811,1.0,0.008034026465028349,1.1739130434782605,0.09364778791530375,0.14859437751004018,0.14814814814814792,0.42233397190293737
"frozenset({'Low-Medium', 'Depression_Absent'})",frozenset({'Improve'}),0.25679347826086957,0.7472826086956522,0.17527173913043478,0.6825396825396826,0.9133621933621934,1.0,-0.016625561200378086,0.7960597826086956,-0.11318478301851234,0.21147540983606558,-0.2561870626386757,0.45854256854256853
frozenset({'Rock'}),frozenset({'Improve'}),0.2554347826086957,0.7472826086956522,0.17391304347826086,0.6808510638297871,0.9111025145067696,1.0,-0.016968927221172048,0.791847826086956,-0.1158616517091864,0.20983606557377046,-0.26286890871654156,0.4567891682785299
frozenset({'Depression_Absent'}),frozenset({'Low-Medium'}),0.37771739130434784,0.6304347826086957,0.25679347826086957,0.6798561151079137,1.0783924584470355,1.0,0.018667296786389398,1.154372252076209,0.11681800328088529,0.3417721518987342,0.1337283114684722,0.5435918506574051
"frozenset({'High Hours', 'Improve'})",frozenset({'Depression_Present'}),0.29347826086956524,0.6222826086956522,0.1983695652173913,0.6759259259259258,1.086204108038169,1.0,0.015743147448015082,1.1655279503105584,0.11232876712328739,0.2765151515151515,0.14201971755928552,0.4973516092511725
frozenset({'High Hours'}),frozenset({'Depression_Present'}),0.3695652173913043,0.6222826086956522,0.24864130434782608,0.6727941176470589,1.0811713331620858,1.0,0.018667296786389398,1.1543722520762092,0.11908799698511391,0.3345521023765996,0.13372831146847233,0.5361787182121758
"frozenset({'Low-Medium', 'Rock'})",frozenset({'Depression_Present'}),0.16576086956521738,0.6222826086956522,0.11141304347826086,0.6721311475409837,1.0801059488868208,1.0,0.008262937145557647,1.152038043478261,0.08890124731866203,0.16465863453815258,0.13197311003656104,0.42558522442551366
frozenset({'Anxiety_Absent'}),frozenset({'Low-Medium'}),0.24048913043478262,0.6304347826086957,0.16032608695652173,0.6666666666666666,1.057471264367816,1.0,0.008713374291115294,1.1086956521739129,0.07155635062611793,0.2256214149139579,0.09803921568627436,0.4604885057471264
"frozenset({'Rock', 'Depression_Present'})",frozenset({'Low-Medium'}),0.1671195652173913,0.6304347826086957,0.11141304347826086,0.6666666666666666,1.057471264367816,1.0,0.006055056710775039,1.1086956521739129,0.06525285481239797,0.16237623762376238,0.09803921568627436,0.42169540229885055
"frozenset({'Low-Medium', 'Depression_Present'})","frozenset({'Improve', 'Anxiety_Present'})",0.3736413043478261,0.59375,0.24864130434782608,0.6654545454545454,1.1207655502392344,1.0,0.026791779891304324,1.2143342391304346,0.17203039247063273,0.3459357277882797,0.1765034965034964,0.542109423757021
"frozenset({'Rock', 'Improve'})","frozenset({'Anxiety_Present', 'Depression_Present'})",0.17391304347826086,0.563858695652174,0.11548913043478261,0.6640625,1.177710843373494,1.0,0.017426748582230617,1.2982810920121333,0.18266253869969032,0.185589519650655,0.22975077881619932,0.43444088855421686
"frozenset({'High Hours', 'Anxiety_Present'})","frozenset({'Improve', 'Depression_Present'})",0.28940217391304346,0.47690217391304346,0.19157608695652173,0.6619718309859155,1.3880662894747402,1.0,0.05355956108223062,1.5474977355072466,0.39343395305317114,0.3333333333333333,0.35379550027437356,0.5318406163476586
frozenset({'Rock'}),frozenset({'Depression_Present'}),0.2554347826086957,0.6222826086956522,0.1671195652173913,0.6542553191489361,1.0513797268419585,1.0,0.00816694234404533,1.0924749163879595,0.06563408699780399,0.23518164435946462,0.0846471758763199,0.46140713555700075
"frozenset({'High Hours', 'Improve'})","frozenset({'Anxiety_Present', 'Depression_Present'})",0.29347826086956524,0.563858695652174,0.19157608695652173,0.6527777777777777,1.157697456492637,1.0,0.02609581758034024,1.2560869565217387,0.19279869067103095,0.2877551020408163,0.20387677397023163,0.49626840696117797
frozenset({'Rock'}),frozenset({'Low-Medium'}),0.2554347826086957,0.6304347826086957,0.16576086956521738,0.6489361702127658,1.0293470286133526,1.0,0.004725897920604877,1.0527009222661392,0.038291252841928615,0.230188679245283,0.05006257822277809,0.4559336023477622
"frozenset({'Depression_Absent', 'Improve'})",frozenset({'Low-Medium'}),0.2703804347826087,0.6304347826086957,0.17527173913043478,0.6482412060301508,1.0282446716340323,1.0,0.004814508506616244,1.0506211180124223,0.03764814574220826,0.24157303370786515,0.04818208690511383,0.46312922370473053
"frozenset({'Low-Medium', 'Rock'})",frozenset({'Improve'}),0.16576086956521738,0.7472826086956522,0.10733695652173914,0.6475409836065574,0.8665275707898659,1.0,-0.016533258506616244,0.7170121334681496,-0.1558595245553582,0.13322091062394603,-0.3946765379869558,0.39558867362146055
"frozenset({'Rock', 'Anxiety_Present'})",frozenset({'Low-Medium'}),0.1983695652173913,0.6304347826086957,0.12771739130434784,0.6438356164383563,1.0212564950401513,1.0,0.002658317580340269,1.037625418060201,0.02596465921384786,0.18217054263565896,0.036261079774375794,0.423210911667454
frozenset({'High Hours'}),"frozenset({'Improve', 'Anxiety_Present'})",0.3695652173913043,0.59375,0.23777173913043478,0.6433823529411765,1.08359133126935,1.0,0.018342391304347838,1.139175257731959,0.1223645320197045,0.32771535580524347,0.12217194570135757,0.5219200094225334
"frozenset({'Depression_Absent', 'Anxiety_Absent'})",frozenset({'Improve'}),0.18206521739130435,0.7472826086956522,0.11684782608695653,0.6417910447761194,0.858833107191316,1.0,-0.019206344517958426,0.7055027173913042,-0.16733144621719004,0.14381270903010035,-0.41742898411169993,0.39907734056987787
"frozenset({'Depression_Absent', 'Anxiety_Absent'})",frozenset({'Low-Medium'}),0.18206521739130435,0.6304347826086957,0.11684782608695653,0.6417910447761194,1.0180133813690169,1.0,0.002067580340264649,1.0317028985507244,0.021633315305570566,0.16796875,0.030728709394205286,0.41356793618116316
frozenset({'No effect'}),frozenset({'Anxiety_Present'}),0.2296195652173913,0.7595108695652174,0.14673913043478262,0.6390532544378699,0.8414010648770522,1.0,-0.0276594252126654,0.6662731646471847,-0.19657828100604832,0.1741935483870968,-0.5008859024504395,0.41612770056419435
frozenset({'Anxiety_Absent'}),frozenset({'Improve'}),0.24048913043478262,0.7472826086956522,0.15353260869565216,0.6384180790960451,0.8543194658448894,1.0,-0.02618073605860116,0.6989215353260866,-0.1833507866940751,0.1840390879478827,-0.4307757730393057,0.42193631227529527
frozenset({'Improve'}),frozenset({'Depression_Present'}),0.7472826086956522,0.6222826086956522,0.47690217391304346,0.6381818181818181,1.0255498213576815,1.0,0.011881202741020724,1.0439425387808603,0.09858162546334534,0.5342465753424657,0.04209287115761896,0.7022786820166732
"frozenset({'Low-Medium', 'No effect'})",frozenset({'Anxiety_Present'}),0.15896739130434784,0.7595108695652174,0.10054347826086957,0.6324786324786325,0.8327446753207038,1.0,-0.020193983341209837,0.6543541456016178,-0.19277469380562168,0.12292358803986712,-0.5282244434786809,0.38242894056847543
frozenset({'High Hours'}),"frozenset({'Anxiety_Present', 'Depression_Present'})",0.3695652173913043,0.563858695652174,0.23369565217391305,0.6323529411764707,1.1214741318214034,1.0,0.025313090737240085,1.186304347826087,0.17181234963913397,0.3339805825242719,0.15704599596848098,0.523405386250886
frozenset({'Anxiety_Present'}),frozenset({'Low-Medium'}),0.7595108695652174,0.6304347826086957,0.4701086956521739,0.6189624329159212,0.9818024797976681,1.0,-0.00871337429111535,0.969891814656052,-0.07155635062611836,0.5110782865583455,-0.031042828580448493,0.6823260440441674
"frozenset({'Rock', 'Improve'})",frozenset({'Low-Medium'}),0.17391304347826086,0.6304347826086957,0.10733695652173914,0.6171875,0.9789870689655172,1.0,-0.002303875236294897,0.9653948535936113,-0.02532467532467534,0.1539961013645224,-0.035845588235294185,0.39372306034482757
"frozenset({'Low-Medium', 'Improve'})",frozenset({'Depression_Present'}),0.453804347826087,0.6222826086956522,0.27853260869565216,0.6137724550898203,0.9863242946421565,1.0,-0.003861944706994358,0.9779659588810242,-0.02475681048969273,0.3492333901192503,-0.022530478611123467,0.5306853541824647
"frozenset({'Low-Medium', 'Depression_Absent', 'Improve'})",frozenset({'Anxiety_Present'}),0.17527173913043478,0.7595108695652174,0.10733695652173914,0.6124031007751938,0.806312490466087,1.0,-0.025783834475425316,0.6204619565217391,-0.22556524547803605,0.1297208538587849,-0.6117023606184033,0.3768634466308885
frozenset({'Improve'}),frozenset({'Low-Medium'}),0.7472826086956522,0.6304347826086957,0.453804347826087,0.6072727272727273,0.9632601880877742,1.0,-0.017308601134215507,0.9410225442834138,-0.13113286713286718,0.49117647058823527,-0.06267379679144386,0.6635501567398119
frozenset({'Rock'}),"frozenset({'Anxiety_Present', 'Depression_Present'})",0.2554347826086957,0.563858695652174,0.15353260869565216,0.6010638297872339,1.0659830812612148,1.0,0.0095034853497164,1.093260869565217,0.08313416445965983,0.23061224489795912,0.08530522966792572,0.43667649320686996
frozenset({'Depression_Present'}),frozenset({'Low-Medium'}),0.6222826086956522,0.6304347826086957,0.3736413043478261,0.6004366812227074,0.9524168046980876,1.0,-0.018667296786389453,0.9249227845093846,-0.11681800328088562,0.42503863987635243,-0.08117133316208583,0.5965545475079055
"frozenset({'Improve', 'Anxiety_Present'})",frozenset({'Low-Medium'}),0.59375,0.6304347826086957,0.35597826086956524,0.5995423340961099,0.9509981851179674,1.0,-0.018342391304347838,0.9228571428571429,-0.11255862428348105,0.41001564945226915,-0.08359133126934973,0.5820987532549515
frozenset({'Low-Medium'}),frozenset({'Depression_Present'}),0.6304347826086957,0.6222826086956522,0.3736413043478261,0.5926724137931034,0.9524168046980875,1.0,-0.018667296786389453,0.9273061881757533,-0.11908799698511424,0.42503863987635243,-0.07839245844703566,0.5965545475079055
frozenset({'Improve'}),"frozenset({'Anxiety_Present', 'Depression_Present'})",0.7472826086956522,0.563858695652174,0.44021739130434784,0.5890909090909091,1.044749178532311,1.0,0.0188555942816635,1.0614058291650634,0.1694875879463692,0.5054602184087363,0.05785329934862642,0.684906900328587
"frozenset({'Anxiety_Present', 'Depression_Present'})",frozenset({'Low-Medium'}),0.563858695652174,0.6304347826086957,0.33016304347826086,0.5855421686746988,0.92879102617366,1.0,-0.02531309073724014,0.8916835187057632,-0.149506623780189,0.3820754716981132,-0.1214741318214034,0.5546245326132114
"frozenset({'Improve', 'Depression_Present'})",frozenset({'Low-Medium'}),0.47690217391304346,0.6304347826086957,0.27853260869565216,0.584045584045584,0.926417133313685,1.0,-0.02212310964083175,0.8884752829064919,-0.13182413182413177,0.33606557377049173,-0.12552371375900795,0.5129279644365852
"frozenset({'Rock', 'Anxiety_Present'})","frozenset({'Improve', 'Depression_Present'})",0.1983695652173913,0.47690217391304346,0.11548913043478261,0.5821917808219178,1.220778207079577,1.0,0.020886253544423444,1.252004632929437,0.2256031904287139,0.20631067961165048,0.20128091086995198,0.41217851149358
frozenset({'Anxiety_Present'}),"frozenset({'Improve', 'Depression_Present'})",0.7595108695652174,0.47690217391304346,0.44021739130434784,0.5796064400715564,1.2153570937112976,1.0,0.07800500649810965,1.2443050416281223,0.7368173258003767,0.5529010238907851,0.19633854517575455,0.7513416815742398
frozenset({'Rock'}),"frozenset({'Improve', 'Anxiety_Present'})",0.2554347826086957,0.59375,0.1453804347826087,0.5691489361702128,0.9585666293393057,1.0,-0.0062839673913043514,0.9429012345679013,-0.05486782720825277,0.2065637065637066,-0.06055646481178392,0.40700009737572423
"frozenset({'Depression_Absent', 'Improve'})",frozenset({'Anxiety_Present'}),0.2703804347826087,0.7595108695652174,0.15353260869565216,0.5678391959798994,0.747638011164948,1.0,-0.05182427043950852,0.5564806622851364,-0.3163012371273408,0.17519379844961236,-0.7970076370553336,0.38499294324934147
"frozenset({'Improve', 'Anxiety_Present', 'Depression_Present'})",frozenset({'Low-Medium'}),0.44021739130434784,0.6304347826086957,0.24864130434782608,0.5648148148148148,0.8959131545338441,1.0,-0.028887051039697548,0.8492136910268269,-0.17187294055621458,0.3024793388429752,-0.1775599128540307,0.47960568326947633
