antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Anxiety_Present'}),"frozenset({'High Hours', 'Depression_Present'})",0.7595108695652174,0.24864130434782608,0.23369565217391305,0.3076923076923077,1.2374947456914671,1.0,0.0448498788988658,1.085295893719807,0.7980225988700567,0.30175438596491233,0.07859229378216723,0.6237915090374107
"frozenset({'Anxiety_Present', 'Depression_Present'})",frozenset({'High Hours'}),0.563858695652174,0.3695652173913043,0.23369565217391305,0.4144578313253012,1.1214741318214032,1.0,0.025313090737240085,1.0766684558955089,0.24835180757806286,0.3339805825242719,0.07120897382633982,0.523405386250886
"frozenset({'High Hours', 'Depression_Present'})",frozenset({'Anxiety_Present'}),0.24864130434782608,0.7595108695652174,0.23369565217391305,0.9398907103825137,1.2374947456914671,1.0,0.0448498788988658,4.000864624505931,0.2554249547920434,0.30175438596491233,0.7500540273532773,0.6237915090374107
frozenset({'Rock'}),frozenset({'Anxiety_Present'}),0.2554347826086957,0.7595108695652174,0.1983695652173913,0.7765957446808509,1.02249457618087,1.0,0.004364071361058569,1.0764751552795022,0.029547045295470236,0.24292845257903495,0.0710421925712218,0.5188882122330909
frozenset({'Anxiety_Present'}),frozenset({'Rock'}),0.7595108695652174,0.2554347826086957,0.1983695652173913,0.26118067978533094,1.02249457618087,1.0,0.004364071361058569,1.0077771344352036,0.09147898769445023,0.24292845257903495,0.007717117375918892,0.5188882122330909
"frozenset({'High Hours', 'Depression_Present'})",frozenset({'Improve'}),0.24864130434782608,0.7472826086956522,0.1983695652173913,0.7978142076502732,1.0676204669647291,1.0,0.0125642426748582,1.2499265569917741,0.08429735688275641,0.24872231686541738,0.19995299371290895,0.5316343765524093
"frozenset({'Improve', 'Depression_Present'})",frozenset({'High Hours'}),0.47690217391304346,0.3695652173913043,0.1983695652173913,0.41595441595441596,1.125523713759008,1.0,0.02212310964083178,1.0794273594909862,0.21320049813200517,0.3060796645702306,0.073582866686315,0.47635956091838444
"frozenset({'High Hours', 'Improve'})",frozenset({'Depression_Present'}),0.29347826086956524,0.6222826086956522,0.1983695652173913,0.6759259259259258,1.086204108038169,1.0,0.015743147448015082,1.1655279503105584,0.11232876712328739,0.2765151515151515,0.14201971755928552,0.4973516092511725
frozenset({'High Hours'}),"frozenset({'Improve', 'Depression_Present'})",0.3695652173913043,0.47690217391304346,0.1983695652173913,0.5367647058823529,1.125523713759008,1.0,0.02212310964083178,1.1292270531400965,0.17690127538970257,0.3060796645702306,0.11443850267379678,0.47635956091838444
frozenset({'Depression_Present'}),"frozenset({'High Hours', 'Improve'})",0.6222826086956522,0.29347826086956524,0.1983695652173913,0.3187772925764192,1.086204108038169,1.0,0.015743147448015082,1.0371376811594202,0.21011136296442245,0.2765151515151515,0.03580786026200865,0.4973516092511725
frozenset({'Improve'}),"frozenset({'High Hours', 'Depression_Present'})",0.7472826086956522,0.24864130434782608,0.1983695652173913,0.26545454545454544,1.0676204669647293,1.0,0.0125642426748582,1.0228893133878605,0.2506260126675501,0.24872231686541738,0.022377116554331736,0.5316343765524093
frozenset({'Depression_Absent'}),frozenset({'Anxiety_Present'}),0.37771739130434784,0.7595108695652174,0.1956521739130435,0.5179856115107914,0.6819989446725268,1.0,-0.09122829040642724,0.49892521090201164,-0.42834359018809054,0.2077922077922078,-1.0043084176726416,0.3877942368824082
frozenset({'Anxiety_Present'}),frozenset({'Depression_Absent'}),0.7595108695652174,0.37771739130434784,0.1956521739130435,0.25760286225402507,0.6819989446725268,1.0,-0.09122829040642724,0.8382071765322158,-0.6597335326943102,0.2077922077922078,-0.1930224746310864,0.3877942368824082
"frozenset({'High Hours', 'Improve'})","frozenset({'Anxiety_Present', 'Depression_Present'})",0.29347826086956524,0.563858695652174,0.19157608695652173,0.6527777777777777,1.157697456492637,1.0,0.02609581758034024,1.2560869565217387,0.19279869067103095,0.2877551020408163,0.20387677397023163,0.49626840696117797
frozenset({'High Hours'}),"frozenset({'Improve', 'Anxiety_Present', 'Depression_Present'})",0.3695652173913043,0.44021739130434784,0.19157608695652173,0.5183823529411765,1.1775599128540306,1.0,0.028887051039697548,1.1622967142383007,0.23917828319882614,0.3098901098901099,0.13963449457452892,0.4767837690631809
frozenset({'Depression_Present'}),"frozenset({'High Hours', 'Improve', 'Anxiety_Present'})",0.6222826086956522,0.23777173913043478,0.19157608695652173,0.30786026200873357,1.2947723019338737,1.0,0.04361486885633267,1.1012635440954601,0.6027348334098676,0.2865853658536585,0.09195214409701943,0.5567872738615096
frozenset({'Anxiety_Present'}),"frozenset({'High Hours', 'Improve', 'Depression_Present'})",0.7595108695652174,0.1983695652173913,0.19157608695652173,0.2522361359570662,1.2715465483863062,1.0,0.04091224598298676,1.0720368733097565,0.8880073726810114,0.25,0.06719626451593341,0.6089947803073001
frozenset({'Improve'}),"frozenset({'High Hours', 'Anxiety_Present', 'Depression_Present'})",0.7472826086956522,0.23369565217391305,0.19157608695652173,0.25636363636363635,1.096997885835095,1.0,0.01693939035916822,1.0304826193260337,0.349881796690307,0.2426850258175559,0.029580915538362316,0.5380655391120507
"frozenset({'Improve', 'Depression_Present'})","frozenset({'High Hours', 'Anxiety_Present'})",0.47690217391304346,0.28940217391304346,0.19157608695652173,0.4017094017094017,1.3880662894747404,1.0,0.05355956108223062,1.1877135093167703,0.5344570323293727,0.3333333333333333,0.15804611789315426,0.5318406163476586
"frozenset({'Anxiety_Present', 'Depression_Present'})","frozenset({'High Hours', 'Improve'})",0.563858695652174,0.29347826086956524,0.19157608695652173,0.33975903614457825,1.157697456492637,1.0,0.02609581758034024,1.0700967946683593,0.3123218665075891,0.2877551020408163,0.06550509731232611,0.49626840696117797
"frozenset({'High Hours', 'Anxiety_Present'})","frozenset({'Improve', 'Depression_Present'})",0.28940217391304346,0.47690217391304346,0.19157608695652173,0.6619718309859155,1.3880662894747402,1.0,0.05355956108223062,1.5474977355072466,0.39343395305317114,0.3333333333333333,0.35379550027437356,0.5318406163476586
"frozenset({'High Hours', 'Depression_Present'})","frozenset({'Improve', 'Anxiety_Present'})",0.24864130434782608,0.59375,0.19157608695652173,0.7704918032786885,1.2976704055220016,1.0,0.0439453125,1.7700892857142854,0.30529798776499556,0.29436325678496866,0.4350567465321563,0.5465731327606257
"frozenset({'High Hours', 'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.23777173913043478,0.6222826086956522,0.19157608695652173,0.8057142857142857,1.294772301933874,1.0,0.04361486885633267,1.9441336317135547,0.2986814325988292,0.2865853658536585,0.48563206577595064,0.5567872738615096
"frozenset({'High Hours', 'Improve', 'Depression_Present'})",frozenset({'Anxiety_Present'}),0.1983695652173913,0.7595108695652174,0.19157608695652173,0.9657534246575342,1.2715465483863062,1.0,0.04091224598298676,7.0222826086956465,0.2664022118043034,0.25,0.8575961612878259,0.6089947803073001
"frozenset({'High Hours', 'Anxiety_Present', 'Depression_Present'})",frozenset({'Improve'}),0.23369565217391305,0.7472826086956522,0.19157608695652173,0.819767441860465,1.0969978858350948,1.0,0.01693939035916822,1.4021739130434772,0.11538654997233526,0.2426850258175559,0.2868217054263561,0.5380655391120507
"frozenset({'Improve', 'Anxiety_Present', 'Depression_Present'})",frozenset({'High Hours'}),0.44021739130434784,0.3695652173913043,0.19157608695652173,0.4351851851851852,1.1775599128540306,1.0,0.028887051039697548,1.1161796151104775,0.26936583350547416,0.3098901098901099,0.10408684546615583,0.4767837690631809
"frozenset({'Improve', 'Anxiety_Present'})","frozenset({'High Hours', 'Depression_Present'})",0.59375,0.24864130434782608,0.19157608695652173,0.3226544622425629,1.2976704055220016,1.0,0.0439453125,1.1092694256756757,0.5646481178396073,0.29436325678496866,0.09850575806605115,0.5465731327606257
frozenset({'Anxiety_Absent'}),frozenset({'Depression_Absent'}),0.24048913043478262,0.37771739130434784,0.18206521739130435,0.7570621468926554,2.0043084176726413,1.0,0.09122829040642721,2.561488877654196,0.6597335326943101,0.41744548286604355,0.6096020526484593,0.619538267690932
frozenset({'Depression_Absent'}),frozenset({'Anxiety_Absent'}),0.37771739130434784,0.24048913043478262,0.18206521739130435,0.48201438848920863,2.0043084176726413,1.0,0.09122829040642721,1.4662779287439613,0.8052206217819201,0.41744548286604355,0.31800105532747325,0.619538267690932
