antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Depression_Present', 'Improve'})","frozenset({'High Hours', 'Anxiety_Present'})",0.47690217391304346,0.28940217391304346,0.19157608695652173,0.4017094017094017,1.3880662894747404,1.0,0.05355956108223062,1.1877135093167703,0.5344570323293727,0.3333333333333333,0.15804611789315426,0.5318406163476586
"frozenset({'High Hours', 'Anxiety_Present'})","frozenset({'Depression_Present', 'Improve'})",0.28940217391304346,0.47690217391304346,0.19157608695652173,0.6619718309859155,1.3880662894747402,1.0,0.05355956108223062,1.5474977355072466,0.39343395305317114,0.3333333333333333,0.35379550027437356,0.5318406163476586
"frozenset({'Improve', 'Anxiety_Present'})","frozenset({'Depression_Present', 'High Hours'})",0.59375,0.24864130434782608,0.19157608695652173,0.3226544622425629,1.2976704055220016,1.0,0.0439453125,1.1092694256756757,0.5646481178396073,0.29436325678496866,0.09850575806605115,0.5465731327606257
"frozenset({'Depression_Present', 'High Hours'})","frozenset({'Improve', 'Anxiety_Present'})",0.24864130434782608,0.59375,0.19157608695652173,0.7704918032786885,1.2976704055220016,1.0,0.0439453125,1.7700892857142854,0.30529798776499556,0.29436325678496866,0.4350567465321563,0.5465731327606257
"frozenset({'High Hours', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.28940217391304346,0.6222826086956522,0.23369565217391305,0.807511737089202,1.2976607827459665,1.0,0.05360571242911155,1.9622879109225884,0.3228022588821203,0.34468937875751504,0.4903907859627793,0.5915287943087931
frozenset({'Depression_Present'}),"frozenset({'High Hours', 'Anxiety_Present'})",0.6222826086956522,0.28940217391304346,0.23369565217391305,0.37554585152838427,1.2976607827459663,1.0,0.05360571242911155,1.1379503648525389,0.6072862640120464,0.34468937875751504,0.12122704918717177,0.5915287943087931
"frozenset({'Improve', 'High Hours', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.23777173913043478,0.6222826086956522,0.19157608695652173,0.8057142857142857,1.294772301933874,1.0,0.04361486885633267,1.9441336317135547,0.2986814325988292,0.2865853658536585,0.48563206577595064,0.5567872738615096
frozenset({'Depression_Present'}),"frozenset({'Improve', 'High Hours', 'Anxiety_Present'})",0.6222826086956522,0.23777173913043478,0.19157608695652173,0.30786026200873357,1.2947723019338737,1.0,0.04361486885633267,1.1012635440954601,0.6027348334098676,0.2865853658536585,0.09195214409701943,0.5567872738615096
"frozenset({'Rock', 'Improve', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.1453804347826087,0.6222826086956522,0.11548913043478261,0.794392523364486,1.2765783781577764,1.0,0.02502141422495273,1.8370800395256912,0.25351164313102015,0.1770833333333333,0.455657903583675,0.48999102150757046
frozenset({'Depression_Present'}),"frozenset({'Rock', 'Improve', 'Anxiety_Present'})",0.6222826086956522,0.1453804347826087,0.11548913043478261,0.185589519650655,1.2765783781577764,1.0,0.02502141422495273,1.0493720130551345,0.5735928903935673,0.1770833333333333,0.04704910407453431,0.48999102150757046
"frozenset({'Rock', 'Improve', 'Depression_Present'})",frozenset({'Anxiety_Present'}),0.11956521739130435,0.7595108695652174,0.11548913043478261,0.9659090909090908,1.2717515043096437,1.0,0.02467804820415878,7.054347826086939,0.24270152505446613,0.15124555160142347,0.8582434514637901,0.5589831679947959
frozenset({'Anxiety_Present'}),"frozenset({'Rock', 'Improve', 'Depression_Present'})",0.7595108695652174,0.11956521739130435,0.11548913043478261,0.1520572450805009,1.2717515043096437,1.0,0.02467804820415878,1.0383186571271326,0.888534396809571,0.15124555160142347,0.03690452527661829,0.5589831679947959
"frozenset({'Depression_Present', 'Improve', 'High Hours'})",frozenset({'Anxiety_Present'}),0.1983695652173913,0.7595108695652174,0.19157608695652173,0.9657534246575342,1.2715465483863062,1.0,0.04091224598298676,7.0222826086956465,0.2664022118043034,0.25,0.8575961612878259,0.6089947803073001
frozenset({'Anxiety_Present'}),"frozenset({'Depression_Present', 'Improve', 'High Hours'})",0.7595108695652174,0.1983695652173913,0.19157608695652173,0.2522361359570662,1.2715465483863062,1.0,0.04091224598298676,1.0720368733097565,0.8880073726810114,0.25,0.06719626451593341,0.6089947803073001
frozenset({'Depression_Present'}),"frozenset({'Rock', 'Anxiety_Present'})",0.6222826086956522,0.1983695652173913,0.15353260869565216,0.2467248908296943,1.2437638332236645,1.0,0.030090678166351595,1.0641934467548833,0.5188769338511491,0.230142566191446,0.060321219746872885,0.5103487467847101
"frozenset({'Rock', 'Anxiety_Present'})",frozenset({'Depression_Present'}),0.1983695652173913,0.6222826086956522,0.15353260869565216,0.773972602739726,1.2437638332236645,1.0,0.030090678166351595,1.6711133069828719,0.2444877756112194,0.230142566191446,0.4015965309943825,0.5103487467847101
frozenset({'Anxiety_Present'}),"frozenset({'Depression_Present', 'High Hours'})",0.7595108695652174,0.24864130434782608,0.23369565217391305,0.3076923076923077,1.2374947456914671,1.0,0.0448498788988658,1.085295893719807,0.7980225988700567,0.30175438596491233,0.07859229378216723,0.6237915090374107
"frozenset({'Depression_Present', 'High Hours'})",frozenset({'Anxiety_Present'}),0.24864130434782608,0.7595108695652174,0.23369565217391305,0.9398907103825137,1.2374947456914671,1.0,0.0448498788988658,4.000864624505931,0.2554249547920434,0.30175438596491233,0.7500540273532773,0.6237915090374107
"frozenset({'Depression_Present', 'Improve'})","frozenset({'Rock', 'Anxiety_Present'})",0.47690217391304346,0.1983695652173913,0.11548913043478261,0.24216524216524218,1.2207782070795772,1.0,0.020886253544423444,1.0577905361229158,0.345729564553094,0.20631067961165048,0.05463325124342077,0.41217851149358
"frozenset({'Rock', 'Anxiety_Present'})","frozenset({'Depression_Present', 'Improve'})",0.1983695652173913,0.47690217391304346,0.11548913043478261,0.5821917808219178,1.220778207079577,1.0,0.020886253544423444,1.252004632929437,0.2256031904287139,0.20631067961165048,0.20128091086995198,0.41217851149358
frozenset({'Anxiety_Present'}),"frozenset({'Depression_Present', 'Improve'})",0.7595108695652174,0.47690217391304346,0.44021739130434784,0.5796064400715564,1.2153570937112976,1.0,0.07800500649810965,1.2443050416281223,0.7368173258003767,0.5529010238907851,0.19633854517575455,0.7513416815742398
"frozenset({'Depression_Present', 'Improve'})",frozenset({'Anxiety_Present'}),0.47690217391304346,0.7595108695652174,0.44021739130434784,0.9230769230769231,1.2153570937112976,1.0,0.07800500649810965,3.1263586956521756,0.33874458874458874,0.5529010238907851,0.6801390699695786,0.7513416815742398
frozenset({'Anxiety_Present'}),"frozenset({'Rock', 'Depression_Present'})",0.7595108695652174,0.1671195652173913,0.15353260869565216,0.20214669051878353,1.2095932050554852,1.0,0.026603482396030248,1.0439017108598168,0.7205139743012852,0.1985940246045694,0.04205540656088856,0.5604229387553268
"frozenset({'Rock', 'Depression_Present'})",frozenset({'Anxiety_Present'}),0.1671195652173913,0.7595108695652174,0.15353260869565216,0.9186991869918699,1.2095932050554852,1.0,0.026603482396030248,2.958016304347826,0.20804400236758147,0.1985940246045694,0.6619356024068715,0.5604229387553268
"frozenset({'Depression_Absent', 'Anxiety_Present'})","frozenset({'Improve', 'Low-Medium'})",0.1956521739130435,0.453804347826087,0.10733695652173914,0.5486111111111112,1.208915502328676,1.0,0.018549149338374288,1.2100334448160537,0.21484775915155657,0.19799498746867167,0.17357656163626317,0.3925690286094478
"frozenset({'Improve', 'Low-Medium'})","frozenset({'Depression_Absent', 'Anxiety_Present'})",0.453804347826087,0.1956521739130435,0.10733695652173914,0.23652694610778444,1.208915502328676,1.0,0.018549149338374288,1.053537936913896,0.3163927199445808,0.19799498746867167,0.050817284350218477,0.3925690286094478
frozenset({'No effect'}),frozenset({'Depression_Absent'}),0.2296195652173913,0.37771739130434784,0.10461956521739131,0.455621301775148,1.2062492018219744,1.0,0.017888262051039702,1.1431060964083177,0.22194736480450772,0.20810810810810815,0.1251905635513295,0.3662998595206675
frozenset({'Depression_Absent'}),frozenset({'No effect'}),0.37771739130434784,0.2296195652173913,0.10461956521739131,0.27697841726618705,1.2062492018219744,1.0,0.017888262051039702,1.0655012978585334,0.27476889922304776,0.20810810810810815,0.06147462981995357,0.3662998595206675
